CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumTechTickets,NumAdminTickets,SubscriptionTimeGroup
CUST100162,Female,Yes,No,No,1,No,No,No,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,39.38,1163.88,Yes,9,1,<1 Year
CUST100163,Male,No,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,110.81,3017.63,Yes,3,2,<6 Years
CUST100164,Male,No,Yes,Yes,70,No,No,No,No,No,Yes,No,No,Yes,One year,No,Bank transfer,75.27,2744.08,No,2,2,<6 Years
CUST100165,Female,Yes,No,No,56,No,Yes,No,No,No,Yes,Yes,No,No,Two year,No,Mailed check,30.0,6109.77,Yes,3,2,<5 Years
CUST100166,Female,Yes,No,No,39,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,88.26,6345.32,Yes,6,3,<4 Years
CUST100167,Male,No,No,Yes,1,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,56.52,346.04,Yes,7,1,<1 Year
CUST100168,Male,No,No,No,54,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,101.61,486.54,No,0,2,<5 Years
CUST100169,Female,No,Yes,Yes,64,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,74.23,566.21,Yes,5,4,<6 Years
CUST100170,Male,Yes,Yes,No,47,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,28.5,2409.85,Yes,3,3,<4 Years
CUST100171,Female,Yes,No,Yes,53,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,104.64,2794.5,Yes,6,5,<5 Years
CUST100172,Female,Yes,No,Yes,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,35.01,3925.2,No,10,2,<1 Year
CUST100173,Male,Yes,No,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card,24.56,7618.72,No,1,0,<2 Years
CUST100174,Male,Yes,Yes,Yes,6,No,No,No,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer,47.08,3481.17,Yes,0,0,<1 Year
CUST100175,Male,Yes,No,Yes,70,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,54.84,2270.33,No,5,5,<6 Years
CUST100176,Female,Yes,No,Yes,2,No,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,37.89,1857.27,Yes,1,2,<1 Year
CUST100177,Female,No,Yes,Yes,14,No,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card,86.59,2156.07,No,10,0,<2 Years
CUST100178,Female,No,No,No,22,No,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,77.51,6129.09,No,10,3,<2 Years
CUST100179,Female,No,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,20.51,1213.69,Yes,5,5,<1 Year
CUST100180,Female,No,No,Yes,22,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,33.57,3284.46,Yes,1,0,<2 Years
CUST100181,Male,Yes,Yes,No,24,No,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,39.8,1156.29,No,3,2,<3 Years
CUST100182,Male,Yes,No,Yes,10,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,29.0,1254.94,No,4,5,<1 Year
CUST100183,Male,No,No,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card,46.42,4595.74,No,9,1,<5 Years
CUST100184,Female,No,Yes,Yes,39,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card,103.84,4491.81,No,0,2,<4 Years
CUST100185,Female,No,No,No,31,No,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.26,7395.55,Yes,7,3,<3 Years
CUST100186,Male,No,Yes,No,5,No,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer,53.12,7602.07,Yes,2,1,<1 Year
CUST100187,Male,No,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,110.25,4506.61,Yes,8,4,<4 Years
CUST100188,Male,Yes,No,No,34,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,115.25,4076.33,No,2,1,<3 Years
CUST100189,Male,Yes,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,78.45,7576.26,No,5,2,<6 Years
CUST100190,Female,No,Yes,Yes,5,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,96.51,4087.28,No,5,0,<1 Year
CUST100191,Male,Yes,No,Yes,29,No,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,93.03,5886.73,No,10,2,<3 Years
CUST100192,Female,No,Yes,No,23,No,Yes,No,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,63.73,7065.99,Yes,1,2,<2 Years
CUST100193,Male,Yes,No,Yes,21,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,70.68,1659.66,Yes,4,0,<2 Years
CUST100194,Female,No,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,98.34,6158.01,No,6,4,<4 Years
CUST100195,Female,Yes,No,No,25,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,40.48,6260.36,No,10,1,<3 Years
CUST100196,Male,Yes,No,No,32,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,47.8,679.44,No,9,2,<3 Years
CUST100197,Male,No,Yes,Yes,27,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,103.95,6474.52,No,0,3,<3 Years
CUST100198,Female,Yes,Yes,Yes,23,No,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,105.08,3563.69,No,6,1,<2 Years
CUST100199,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,59.74,2292.63,No,1,0,<1 Year
CUST100200,Male,Yes,Yes,Yes,22,No,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card,60.71,1618.45,No,5,5,<2 Years
CUST100201,Male,Yes,Yes,Yes,32,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer,23.75,5159.69,Yes,10,0,<3 Years
CUST100202,Male,No,Yes,No,46,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,105.7,2130.45,Yes,3,2,<4 Years
CUST100203,Male,No,Yes,No,9,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,102.1,7742.25,No,3,5,<1 Year
CUST100204,Male,No,Yes,Yes,6,No,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,84.9,1130.44,Yes,9,5,<1 Year
CUST100205,Female,No,Yes,Yes,20,No,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,115.32,677.45,No,9,2,<2 Years
CUST100206,Female,No,No,No,48,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,43.08,539.43,No,6,0,<5 Years
CUST100207,Female,No,No,No,43,No,No,No,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,35.76,4700.47,Yes,1,3,<4 Years
CUST100208,Male,No,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,72.07,5774.33,Yes,3,2,<4 Years
CUST100209,Female,Yes,Yes,Yes,8,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,41.42,6379.84,No,3,4,<1 Year
CUST100210,Male,Yes,Yes,Yes,15,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,60.12,5672.04,No,1,4,<2 Years
CUST100211,Male,No,No,No,29,Yes,No,No,No,No,No,Yes,No,No,One year,Yes,Electronic check,72.71,1306.88,Yes,7,5,<3 Years
CUST100212,Female,Yes,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,73.93,2186.09,No,2,3,<4 Years
CUST100213,Male,Yes,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,57.93,6887.67,Yes,5,3,<4 Years
CUST100214,Female,No,No,Yes,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.6,916.22,No,3,3,<4 Years
CUST100215,Female,No,Yes,No,5,No,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,54.45,5698.15,No,3,2,<1 Year
CUST100216,Female,No,Yes,No,29,Yes,Yes,No,No,No,No,Yes,No,No,Two year,No,Electronic check,83.34,4855.78,No,9,3,<3 Years
CUST100217,Female,Yes,No,Yes,52,No,Yes,No,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer,28.0,6335.39,Yes,7,4,<5 Years
CUST100218,Female,No,Yes,Yes,65,No,Yes,No,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,63.24,6296.56,Yes,10,2,<6 Years
CUST100219,Female,Yes,Yes,No,71,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,60.06,2345.31,Yes,1,3,<6 Years
CUST100220,Male,Yes,No,No,72,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer,47.38,1399.48,No,9,5,<6 Years
CUST100221,Male,Yes,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,116.73,1305.36,Yes,0,4,<4 Years
CUST100222,Female,Yes,Yes,Yes,27,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,35.22,2247.56,No,2,4,<3 Years
CUST100223,Male,Yes,Yes,Yes,25,No,No,No,No,Yes,No,No,No,No,One year,Yes,Bank transfer,88.71,4397.93,Yes,2,0,<3 Years
CUST100224,Male,Yes,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,112.11,581.83,Yes,10,3,<3 Years
CUST100225,Male,No,No,Yes,25,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,107.34,2085.71,Yes,3,1,<3 Years
CUST100226,Female,No,No,Yes,21,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,52.31,185.44,No,3,2,<2 Years
CUST100227,Male,Yes,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,88.37,6847.24,Yes,3,5,<4 Years
CUST100228,Male,Yes,Yes,Yes,32,No,No,No,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer,24.29,7619.94,Yes,4,0,<3 Years
CUST100229,Female,Yes,No,Yes,51,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,44.92,4460.06,Yes,8,2,<5 Years
CUST100230,Male,No,No,Yes,21,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.63,3465.85,Yes,4,2,<2 Years
CUST100231,Male,No,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,80.45,1746.5,No,10,4,<5 Years
CUST100232,Male,No,Yes,No,17,No,No,No,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer,73.46,1449.12,No,6,1,<2 Years
CUST100233,Male,Yes,No,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,55.73,5453.23,No,0,5,<1 Year
CUST100234,Male,No,No,No,69,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,53.49,5774.68,No,0,0,<6 Years
CUST100235,Male,No,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card,23.1,3533.1,No,6,4,<1 Year
CUST100236,Male,No,No,No,45,No,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,113.53,1820.77,No,0,0,<4 Years
CUST100237,Female,No,No,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.63,3749.6,No,3,4,<6 Years
CUST100238,Male,No,No,No,30,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,81.49,540.22,Yes,0,2,<3 Years
CUST100239,Male,Yes,No,Yes,16,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,106.43,3740.67,Yes,0,5,<2 Years
CUST100240,Male,Yes,Yes,Yes,17,No,No,No,Yes,No,No,No,No,No,One year,Yes,Credit card,59.69,7706.12,Yes,8,4,<2 Years
CUST100241,Male,No,Yes,Yes,35,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,55.25,4567.1,No,6,4,<3 Years
CUST100242,Female,Yes,No,Yes,35,No,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card,71.87,1615.44,Yes,3,1,<3 Years
CUST100243,Female,No,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,114.71,5291.28,Yes,8,2,<2 Years
CUST100244,Female,Yes,No,No,21,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,67.63,172.65,Yes,6,1,<2 Years
CUST100245,Male,No,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,30.34,7538.14,Yes,4,0,<1 Year
CUST100246,Female,No,Yes,No,57,No,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,56.34,7143.12,Yes,9,0,<5 Years
CUST100247,Male,No,Yes,Yes,43,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,74.74,7319.59,Yes,10,5,<4 Years
CUST100248,Female,Yes,Yes,No,51,No,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,76.04,786.9,Yes,9,0,<5 Years
CUST100249,Female,Yes,No,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,75.2,7885.35,No,9,3,<4 Years
CUST100250,Male,No,No,No,18,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,106.33,6641.47,Yes,2,0,<2 Years
CUST100251,Female,No,Yes,No,8,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,85.51,6091.26,Yes,7,1,<1 Year
CUST100252,Female,Yes,No,No,16,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,74.87,2874.08,No,9,4,<2 Years
CUST100253,Female,No,Yes,Yes,19,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,25.83,414.99,No,2,4,<2 Years
CUST100254,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,75.57,7375.03,No,4,1,<3 Years
CUST100255,Male,Yes,No,No,64,No,No,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card,114.05,6776.99,Yes,2,3,<6 Years
CUST100256,Female,No,Yes,Yes,52,Yes,No,No,No,Yes,Yes,No,No,No,Two year,No,Mailed check,73.51,2549.81,Yes,10,0,<5 Years
CUST100257,Male,No,Yes,No,26,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,18.33,6604.52,Yes,8,5,<3 Years
CUST100258,Male,Yes,Yes,No,10,Yes,No,No,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,63.86,3103.83,Yes,10,4,<1 Year
CUST100259,Male,Yes,No,Yes,62,No,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,28.94,5434.48,No,9,2,<6 Years
CUST100260,Female,Yes,Yes,No,59,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,82.51,845.16,No,8,3,<5 Years
CUST100261,Male,No,Yes,Yes,40,No,No,No,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,85.12,4922.92,Yes,1,1,<4 Years
CUST100262,Female,Yes,No,Yes,48,No,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,33.69,3389.11,No,8,1,<5 Years
CUST100263,Male,No,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card,29.8,726.93,Yes,5,5,<4 Years
CUST100264,Male,Yes,No,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,53.62,3894.19,Yes,10,3,<2 Years
CUST100265,Female,No,No,No,9,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,101.96,3225.23,No,6,2,<1 Year
CUST100266,Female,Yes,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,50.77,6191.16,No,0,2,<1 Year
CUST100267,Male,No,No,Yes,50,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,73.85,6223.04,No,9,5,<5 Years
CUST100268,Female,No,Yes,Yes,24,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer,74.13,6946.83,No,1,2,<3 Years
CUST100269,Female,No,No,Yes,35,No,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,33.99,7057.8,No,10,4,<3 Years
CUST100270,Male,No,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,111.46,3688.93,No,8,2,<2 Years
CUST100271,Female,No,No,No,27,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer,41.28,2399.24,No,9,0,<3 Years
CUST100272,Male,No,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card,66.25,5066.52,Yes,4,4,<5 Years
CUST100273,Male,No,No,Yes,44,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,28.8,3491.34,No,4,1,<4 Years
CUST100274,Female,No,No,Yes,13,No,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card,117.57,6420.79,No,2,2,<2 Years
CUST100275,Male,Yes,Yes,No,17,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,85.15,5446.13,Yes,0,1,<2 Years
CUST100276,Male,Yes,Yes,No,24,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,91.62,2156.9,Yes,6,0,<3 Years
CUST100277,Male,No,No,Yes,51,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,85.21,3270.13,No,9,2,<5 Years
CUST100278,Female,No,No,No,58,Yes,No,No,Yes,Yes,No,No,Yes,No,One year,No,Credit card,58.29,2280.8,Yes,2,5,<5 Years
CUST100279,Female,Yes,No,No,10,No,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card,26.13,6251.09,Yes,10,4,<1 Year
CUST100280,Male,No,Yes,Yes,30,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,68.24,5723.41,No,5,0,<3 Years
CUST100281,Female,Yes,No,No,13,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,62.13,4310.84,Yes,6,4,<2 Years
CUST100282,Male,Yes,Yes,No,62,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,110.65,5996.47,Yes,5,3,<6 Years
CUST100283,Female,No,No,Yes,48,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,57.54,7618.92,Yes,2,2,<5 Years
CUST100284,Female,Yes,No,Yes,30,No,Yes,No,No,Yes,Yes,No,No,No,One year,No,Credit card,27.81,2245.61,Yes,9,2,<3 Years
CUST100285,Female,No,Yes,Yes,52,No,Yes,No,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,71.11,6173.77,Yes,1,5,<5 Years
CUST100286,Male,No,No,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,54.67,356.79,No,9,5,<2 Years
CUST100287,Male,Yes,No,Yes,55,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card,66.54,499.04,No,3,5,<5 Years
CUST100288,Female,Yes,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,100.49,893.3,Yes,0,0,<4 Years
CUST100289,Female,Yes,Yes,No,61,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card,46.14,7608.69,No,5,5,<6 Years
CUST100290,Male,No,Yes,No,41,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,30.67,641.86,No,6,3,<4 Years
CUST100291,Male,No,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card,105.13,2384.59,No,7,1,<2 Years
CUST100292,Female,Yes,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,19.64,6678.68,No,10,2,<6 Years
CUST100293,Male,No,No,Yes,52,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,107.07,155.61,No,5,0,<5 Years
CUST100294,Female,No,No,No,33,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,67.11,7427.03,Yes,1,0,<3 Years
CUST100295,Male,No,No,No,50,No,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,25.03,7609.42,No,4,2,<5 Years
CUST100296,Female,Yes,No,Yes,14,No,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,55.29,7029.5,Yes,7,0,<2 Years
CUST100297,Female,Yes,Yes,Yes,19,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,106.09,6028.48,No,2,1,<2 Years
CUST100298,Male,Yes,Yes,Yes,4,Yes,No,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,106.51,7285.96,Yes,6,1,<1 Year
CUST100299,Male,Yes,No,Yes,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.67,3951.08,No,10,3,<5 Years
CUST100300,Male,No,No,No,16,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card,111.26,1516.17,Yes,7,3,<2 Years
CUST100301,Male,No,Yes,Yes,58,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,46.98,6412.18,Yes,8,2,<5 Years
CUST100302,Male,Yes,No,Yes,30,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer,102.64,817.43,Yes,9,0,<3 Years
CUST100303,Female,No,Yes,No,4,No,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,50.56,3509.68,No,0,2,<1 Year
CUST100304,Male,Yes,Yes,No,1,No,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer,109.1,4414.43,No,4,2,<1 Year
CUST100305,Female,No,No,No,21,No,Yes,No,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,114.74,4947.99,No,4,0,<2 Years
CUST100306,Male,Yes,Yes,Yes,69,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card,118.85,5461.53,No,2,1,<6 Years
CUST100307,Male,Yes,Yes,No,35,No,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,50.43,976.07,No,2,1,<3 Years
CUST100308,Female,No,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,36.27,2341.92,Yes,0,0,<4 Years
CUST100309,Female,Yes,No,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,88.93,3600.16,No,9,0,<2 Years
CUST100310,Male,Yes,No,Yes,35,No,No,No,Yes,No,No,No,Yes,No,One year,No,Mailed check,62.49,4240.89,No,7,5,<3 Years
CUST100311,Female,Yes,No,No,8,Yes,No,No,Yes,No,No,No,No,No,One year,No,Bank transfer,43.97,2313.12,Yes,6,0,<1 Year
CUST100312,Male,No,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,24.96,3289.34,No,8,4,<3 Years
CUST100313,Male,No,Yes,No,22,No,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,107.0,7580.93,Yes,8,0,<2 Years
CUST100314,Male,No,Yes,No,14,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,113.71,4389.76,No,4,0,<2 Years
CUST100315,Female,Yes,No,Yes,9,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,64.68,1913.22,Yes,8,0,<1 Year
CUST100316,Female,No,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,98.23,4416.04,Yes,1,4,<4 Years
CUST100317,Male,Yes,Yes,Yes,30,Yes,Yes,No,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,78.62,7427.24,No,9,1,<3 Years
CUST100318,Male,Yes,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,25.11,5279.18,Yes,0,5,<4 Years
CUST100319,Male,No,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,23.26,6952.29,Yes,3,0,<4 Years
CUST100320,Male,Yes,No,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,117.46,5505.77,No,3,2,<1 Year
CUST100321,Female,No,No,No,41,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,102.16,667.81,Yes,1,1,<4 Years
CUST100322,Male,Yes,No,No,13,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.2,7390.34,Yes,7,0,<2 Years
CUST100323,Male,Yes,Yes,No,35,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,46.5,2440.34,Yes,1,0,<3 Years
CUST100324,Female,Yes,No,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,82.87,2728.78,Yes,8,0,<3 Years
CUST100325,Female,No,Yes,Yes,18,No,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,65.13,5551.58,Yes,0,4,<2 Years
